YEAR,MONTH,flight_date,flight_number,origin_airport,destination_airport,departure_delay,arrival_delay,cancelled,diverted,distance,is_delayed_15
2025.0,1.0,2025-01-01,3950.0,DCA,STL,-2.0,-12.0,0,0,719.0,0
2025.0,1.0,2025-01-01,487.0,CMH,TPA,-3.0,-17.0,0,0,829.0,0
2025.0,1.0,2025-01-01,975.0,ATL,DCA,-1.0,-11.0,0,0,547.0,0
2025.0,1.0,2025-01-01,2826.0,CVG,RSW,-9.0,11.0,0,0,879.0,0
2025.0,1.0,2025-01-01,3686.0,RSW,ISP,1.0,-11.0,0,0,1101.0,0
2025.0,1.0,2025-01-01,3951.0,RSW,CVG,10.0,-2.0,0,0,879.0,0
2025.0,1.0,2025-01-01,3952.0,CVG,RSW,-12.0,-13.0,0,0,879.0,0
2025.0,1.0,2025-01-01,5703.0,BOS,BWI,-8.0,-11.0,0,0,369.0,0
2025.0,1.0,2025-01-01,5703.0,BWI,BOS,-3.0,-23.0,0,0,369.0,0
2025.0,1.0,2025-01-01,5853.0,BOS,CMH,-9.0,-19.0,0,0,640.0,0
2025.0,1.0,2025-01-01,3584.0,DFW,SDF,-3.0,-19.0,0,0,733.0,0
2025.0,1.0,2025-01-01,3584.0,SDF,DFW,-9.0,-3.0,0,0,733.0,0
2025.0,1.0,2025-01-01,3795.0,DFW,ABI,-4.0,-10.0,0,0,158.0,0
2025.0,1.0,2025-01-01,3974.0,DFW,VPS,-5.0,-20.0,0,0,641.0,0
2025.0,1.0,2025-01-01,3974.0,VPS,DFW,-10.0,-22.0,0,0,641.0,0
2025.0,1.0,2025-01-01,1476.0,TUS,LAS,-7.0,-19.0,0,0,365.0,0
2025.0,1.0,2025-01-01,1940.0,LAS,TUS,-1.0,-16.0,0,0,365.0,0
2025.0,1.0,2025-01-01,648.0,LAS,MKE,-5.0,-18.0,0,0,1524.0,0
2025.0,1.0,2025-01-01,648.0,TUS,LAS,-10.0,-21.0,0,0,365.0,0
2025.0,1.0,2025-01-01,1175.0,SFO,HNL,-5.0,-34.0,0,0,2398.0,0
2025.0,1.0,2025-01-01,201.0,HNL,GUM,0.0,-11.0,0,0,3801.0,0
2025.0,1.0,2025-01-01,1845.0,ATL,CVG,8.0,0.0,0,0,373.0,0
2025.0,1.0,2025-01-01,2013.0,TTN,MCO,-7.0,-10.0,0,0,896.0,0
2025.0,1.0,2025-01-01,2014.0,MCO,TTN,-5.0,-12.0,0,0,896.0,0
2025.0,1.0,2025-01-01,3975.0,MCO,ATL,11.0,5.0,0,0,404.0,0
2025.0,1.0,2025-01-01,5637.0,JFK,BOS,5.0,-7.0,0,0,187.0,0
2025.0,1.0,2025-01-01,5697.0,RIC,BOS,-8.0,-12.0,0,0,474.0,0
2025.0,1.0,2025-01-01,5713.0,DCA,JFK,8.0,-6.0,0,0,213.0,0
2025.0,1.0,2025-01-01,5713.0,JFK,DCA,-1.0,20.0,0,0,213.0,1
2025.0,1.0,2025-01-01,5720.0,BOS,JFK,11.0,-4.0,0,0,187.0,0
2025.0,1.0,2025-01-01,2882.0,JAX,BWI,-7.0,-14.0,0,0,663.0,0
2025.0,1.0,2025-01-01,4849.0,BWI,JAX,-6.0,-8.0,0,0,663.0,0
2025.0,1.0,2025-01-01,4953.0,BWI,PIT,-4.0,-11.0,0,0,210.0,0
2025.0,1.0,2025-01-01,790.0,DEN,TUS,-3.0,-5.0,0,0,639.0,0
2025.0,1.0,2025-01-01,790.0,PIT,DEN,-4.0,6.0,0,0,1290.0,0
2025.0,1.0,2025-01-01,830.0,PBI,BWI,-3.0,-16.0,0,0,883.0,0
2025.0,1.0,2025-01-01,3579.0,DFW,HOU,-9.0,-20.0,0,0,247.0,0
2025.0,1.0,2025-01-01,3975.0,DFW,GRR,-2.0,-12.0,0,0,931.0,0
2025.0,1.0,2025-01-01,3975.0,GRR,DFW,-8.0,-4.0,0,0,931.0,0
2025.0,1.0,2025-01-01,3980.0,DFW,JAN,-3.0,-11.0,0,0,408.0,0
2025.0,1.0,2025-01-01,3990.0,JAN,DFW,-4.0,-16.0,0,0,408.0,0
2025.0,1.0,2025-01-01,5695.0,DTW,MEM,10.0,-5.0,0,0,610.0,0
2025.0,1.0,2025-01-01,5854.0,SDF,DTW,-3.0,17.0,0,0,306.0,1
2025.0,1.0,2025-01-01,3760.0,OMA,PHX,-7.0,-26.0,0,0,1037.0,0
2025.0,1.0,2025-01-01,3760.0,PHX,OMA,38.0,12.0,0,0,1037.0,0
2025.0,1.0,2025-01-01,4136.0,PHX,SBP,3.0,-14.0,0,0,509.0,0
2025.0,1.0,2025-01-01,1145.0,SFO,MDW,-4.0,-34.0,0,0,1855.0,0
2025.0,1.0,2025-01-01,1782.0,MDW,OMA,-3.0,3.0,0,0,423.0,0
2025.0,1.0,2025-01-01,1782.0,OMA,DAL,9.0,7.0,0,0,586.0,0
2025.0,1.0,2025-01-01,647.0,DAL,STL,9.0,-7.0,0,0,546.0,0
2025.0,1.0,2025-01-01,1808.0,MCO,PHL,31.0,15.0,0,0,861.0,1
2025.0,1.0,2025-01-01,2340.0,TPA,PHL,25.0,16.0,0,0,920.0,1
2025.0,1.0,2025-01-01,3133.0,LGA,CLT,-11.0,-13.0,0,0,544.0,0
2025.0,1.0,2025-01-01,3855.0,PHL,MCO,21.0,24.0,0,0,861.0,1
2025.0,1.0,2025-01-01,4354.0,CLT,PHL,-10.0,-16.0,0,0,449.0,0
2025.0,1.0,2025-01-01,4807.0,PHL,TPA,-13.0,-3.0,0,0,920.0,0
2025.0,1.0,2025-01-01,5607.0,BOS,SAV,-5.0,-13.0,0,0,901.0,0
2025.0,1.0,2025-01-01,5607.0,SAV,BOS,-3.0,-34.0,0,0,901.0,0
2025.0,1.0,2025-01-01,5719.0,CVG,BOS,-3.0,-4.0,0,0,752.0,0
2025.0,1.0,2025-01-01,3464.0,ECP,DFW,-11.0,-19.0,0,0,685.0,0
2025.0,1.0,2025-01-01,3642.0,DFW,LIT,-3.0,-12.0,0,0,304.0,0
2025.0,1.0,2025-01-01,3642.0,LIT,DFW,-10.0,-12.0,0,0,304.0,0
2025.0,1.0,2025-01-01,3887.0,DFW,CMI,-3.0,-14.0,0,0,693.0,0
2025.0,1.0,2025-01-01,3934.0,DFW,LRD,-3.0,-5.0,0,0,396.0,0
2025.0,1.0,2025-01-01,3934.0,LRD,DFW,-8.0,-24.0,0,0,396.0,0
2025.0,1.0,2025-01-01,1755.0,ICT,DEN,-8.0,-2.0,0,0,420.0,0
2025.0,1.0,2025-01-01,196.0,SNA,LAS,52.0,37.0,0,0,226.0,1
2025.0,1.0,2025-01-01,234.0,DEN,SNA,43.0,49.0,0,0,846.0,1
2025.0,1.0,2025-01-01,2579.0,PHX,LAS,28.0,11.0,0,0,255.0,0
2025.0,1.0,2025-01-01,3290.0,LAS,PHX,28.0,16.0,0,0,255.0,1
2025.0,1.0,2025-01-01,3290.0,RNO,LAS,32.0,19.0,0,0,345.0,1
2025.0,1.0,2025-01-01,879.0,LAS,RNO,41.0,25.0,0,0,345.0,1
2025.0,1.0,2025-01-01,3923.0,PHX,SLC,104.0,118.0,0,0,507.0,1
2025.0,1.0,2025-01-01,3923.0,SLC,PHX,115.0,84.0,0,0,507.0,1
2025.0,1.0,2025-01-01,3956.0,BFL,PHX,-5.0,34.0,0,0,425.0,1
2025.0,1.0,2025-01-01,4028.0,PHX,ABQ,-5.0,-10.0,0,0,328.0,0
2025.0,1.0,2025-01-01,3415.0,DAL,LBB,25.0,30.0,0,0,293.0,1
2025.0,1.0,2025-01-01,4012.0,DAL,MCI,54.0,45.0,0,0,461.0,1
2025.0,1.0,2025-01-01,4012.0,LBB,DAL,27.0,14.0,0,0,293.0,0
2025.0,1.0,2025-01-01,4012.0,MCI,SAN,57.0,42.0,0,0,1334.0,1
2025.0,1.0,2025-01-01,4012.0,OAK,PDX,50.0,41.0,0,0,543.0,1
2025.0,1.0,2025-01-01,4012.0,SAN,OAK,41.0,45.0,0,0,446.0,1
2025.0,1.0,2025-01-01,4353.0,PDX,PHX,205.0,185.0,0,0,1009.0,1
2025.0,1.0,2025-01-01,2213.0,SNA,EWR,33.0,5.0,0,0,2434.0,0
2025.0,1.0,2025-01-01,1067.0,IAH,RNO,1.0,15.0,0,0,1530.0,1
2025.0,1.0,2025-01-01,537.0,RDU,IAH,-7.0,-5.0,0,0,1042.0,0
2025.0,1.0,2025-01-01,1590.0,SAT,EWR,-8.0,-36.0,0,0,1569.0,0
2025.0,1.0,2025-01-01,1279.0,GEG,LAX,-4.0,-6.0,0,0,945.0,0
2025.0,1.0,2025-01-01,1280.0,LAX,GEG,-3.0,-4.0,0,0,945.0,0
2025.0,1.0,2025-01-01,3354.0,DFW,ELP,-5.0,-12.0,0,0,551.0,0
2025.0,1.0,2025-01-01,3354.0,ELP,DFW,-13.0,-27.0,0,0,551.0,0
2025.0,1.0,2025-01-01,3651.0,DFW,ECP,-2.0,-8.0,0,0,685.0,0
2025.0,1.0,2025-01-01,3871.0,ECP,DFW,-5.0,-20.0,0,0,685.0,0
2025.0,1.0,2025-01-01,4116.0,GPT,DFW,27.0,24.0,0,0,500.0,1
2025.0,1.0,2025-01-01,1400.0,LAS,ONT,-2.0,-19.0,0,0,197.0,0
2025.0,1.0,2025-01-01,1400.0,RNO,LAS,-6.0,-29.0,0,0,345.0,0
2025.0,1.0,2025-01-01,4296.0,ONT,PHX,-5.0,-12.0,0,0,325.0,0
2025.0,1.0,2025-01-01,4296.0,PHX,ABQ,-5.0,-16.0,0,0,328.0,0
2025.0,1.0,2025-01-01,4331.0,PHX,SAN,62.0,52.0,0,0,304.0,1
2025.0,1.0,2025-01-01,4331.0,SAN,SJC,53.0,57.0,0,0,417.0,1
2025.0,1.0,2025-01-01,4406.0,ABQ,PHX,-4.0,-8.0,0,0,328.0,0
2025.0,1.0,2025-01-01,202.0,PHX,PDX,-8.0,4.0,0,0,1009.0,0
2025.0,1.0,2025-01-01,440.0,MIA,PDX,-6.0,41.0,0,0,2700.0,1
2025.0,1.0,2025-01-01,441.0,PDX,MIA,-8.0,4.0,0,0,2700.0,0
2025.0,1.0,2025-01-01,1401.0,BNA,DEN,-10.0,-13.0,0,0,1014.0,0
2025.0,1.0,2025-01-01,3079.0,ORD,BNA,-16.0,-12.0,0,0,409.0,0
2025.0,1.0,2025-01-01,3172.0,DEN,ORD,-8.0,-28.0,0,0,888.0,0
2025.0,1.0,2025-01-01,5619.0,IND,JFK,-6.0,-9.0,0,0,665.0,0
2025.0,1.0,2025-01-01,5767.0,JFK,CLE,-9.0,-3.0,0,0,425.0,0
2025.0,1.0,2025-01-01,3567.0,DFW,RAP,-8.0,-5.0,0,0,835.0,0
2025.0,1.0,2025-01-01,3886.0,DFW,MEM,-3.0,-15.0,0,0,431.0,0
2025.0,1.0,2025-01-01,3886.0,MEM,DFW,-1.0,-8.0,0,0,431.0,0
2025.0,1.0,2025-01-01,3916.0,DFW,GRK,-6.0,-2.0,0,0,134.0,0
2025.0,1.0,2025-01-01,3916.0,GRK,DFW,-1.0,-9.0,0,0,134.0,0
2025.0,1.0,2025-01-01,1320.0,MDW,DEN,13.0,-5.0,0,0,895.0,0
2025.0,1.0,2025-01-01,1659.0,BNA,CLT,28.0,15.0,0,0,328.0,1
2025.0,1.0,2025-01-01,2570.0,MCI,BNA,21.0,14.0,0,0,491.0,0
2025.0,1.0,2025-01-01,2570.0,PHX,MCI,9.0,-2.0,0,0,1044.0,0
2025.0,1.0,2025-01-01,4469.0,CLT,MDW,28.0,23.0,0,0,584.0,1
2025.0,1.0,2025-01-01,3394.0,FAR,PHX,-1.0,7.0,0,0,1225.0,0
2025.0,1.0,2025-01-01,3892.0,ONT,PHX,-1.0,-14.0,0,0,325.0,0
2025.0,1.0,2025-01-01,3892.0,PHX,ONT,8.0,5.0,0,0,325.0,0
2025.0,1.0,2025-01-01,1762.0,SJC,SNA,-6.0,-21.0,0,0,342.0,0
2025.0,1.0,2025-01-01,5664.0,BOS,RIC,-8.0,-21.0,0,0,474.0,0
2025.0,1.0,2025-01-01,5808.0,CHS,BOS,-10.0,-29.0,0,0,818.0,0
2025.0,1.0,2025-01-01,3336.0,TPA,MIA,-2.0,-3.0,0,0,204.0,0
2025.0,1.0,2025-01-01,3492.0,MIA,SAV,-3.0,-8.0,0,0,440.0,0
2025.0,1.0,2025-01-01,3492.0,SAV,MIA,-6.0,-3.0,0,0,440.0,0
2025.0,1.0,2025-01-01,3577.0,MIA,XNA,-1.0,-22.0,0,0,1099.0,0
2025.0,1.0,2025-01-01,3598.0,MIA,TPA,-3.0,-19.0,0,0,204.0,0
2025.0,1.0,2025-01-01,4189.0,SYR,MIA,-8.0,-24.0,0,0,1217.0,0
2025.0,1.0,2025-01-01,3787.0,MSO,SLC,-7.0,-7.0,0,0,436.0,0
2025.0,1.0,2025-01-01,3797.0,SLC,MSO,-10.0,14.0,0,0,436.0,0
2025.0,1.0,2025-01-01,3866.0,GEG,SLC,-2.0,-8.0,0,0,546.0,0
2025.0,1.0,2025-01-01,3866.0,SLC,GEG,-10.0,6.0,0,0,546.0,0
2025.0,1.0,2025-01-01,4084.0,ABQ,SLC,-5.0,-4.0,0,0,493.0,0
2025.0,1.0,2025-01-01,4084.0,SLC,ABQ,-7.0,-16.0,0,0,493.0,0
2025.0,1.0,2025-01-01,1390.0,STL,PHL,3.0,-8.0,0,0,814.0,0
2025.0,1.0,2025-01-01,1552.0,CLE,STL,159.0,163.0,0,0,487.0,1
2025.0,1.0,2025-01-01,5623.0,CLT,LGA,88.0,63.0,0,0,544.0,1
2025.0,1.0,2025-01-01,5836.0,LGA,MEM,-8.0,-18.0,0,0,963.0,0
2025.0,1.0,2025-01-01,3704.0,BZN,LAX,28.0,13.0,0,0,902.0,0
2025.0,1.0,2025-01-01,3704.0,LAX,BZN,35.0,36.0,0,0,902.0,1
2025.0,1.0,2025-01-01,3827.0,LAX,PHX,-3.0,-13.0,0,0,370.0,0
2025.0,1.0,2025-01-01,1879.0,ELP,PHX,-2.0,-15.0,0,0,347.0,0
2025.0,1.0,2025-01-01,1879.0,PHX,SDF,-1.0,-21.0,0,0,1506.0,0
2025.0,1.0,2025-01-01,698.0,OAK,SAN,-6.0,-12.0,0,0,446.0,0
2025.0,1.0,2025-01-01,698.0,SAN,ELP,-6.0,-11.0,0,0,636.0,0
2025.0,1.0,2025-01-01,2367.0,PIT,SFO,-1.0,-3.0,0,0,2254.0,0
2025.0,1.0,2025-01-01,1257.0,IAD,PHX,-4.0,-6.0,0,0,1956.0,0
2025.0,1.0,2025-01-01,1393.0,PHX,IAD,3.0,-25.0,0,0,1956.0,0
2025.0,1.0,2025-01-01,2667.0,IAD,ROC,-6.0,-15.0,0,0,288.0,0
2025.0,1.0,2025-01-01,2194.0,LAX,IAH,-9.0,-29.0,0,0,1379.0,0
2025.0,1.0,2025-01-01,5621.0,JFK,CHS,22.0,39.0,0,0,636.0,1
2025.0,1.0,2025-01-01,5626.0,BOS,CLT,-7.0,-8.0,0,0,728.0,0
2025.0,1.0,2025-01-01,5642.0,JAX,BOS,-1.0,-11.0,0,0,1010.0,0
2025.0,1.0,2025-01-01,5717.0,CLT,JFK,0.0,-5.0,0,0,541.0,0
2025.0,1.0,2025-01-01,3510.0,CMH,DFW,-2.0,-6.0,0,0,926.0,0
2025.0,1.0,2025-01-01,3669.0,DFW,LBB,-7.0,-18.0,0,0,282.0,0
2025.0,1.0,2025-01-01,3690.0,HRL,DFW,-13.0,-16.0,0,0,461.0,0
2025.0,1.0,2025-01-01,3900.0,DFW,FSD,-11.0,-22.0,0,0,737.0,0
2025.0,1.0,2025-01-01,3900.0,FSD,DFW,-9.0,-4.0,0,0,737.0,0
2025.0,1.0,2025-01-01,3932.0,DFW,HRL,-3.0,-5.0,0,0,461.0,0
2025.0,1.0,2025-01-01,1230.0,SFO,SAN,17.0,7.0,0,0,447.0,0
2025.0,1.0,2025-01-01,1795.0,MCO,SAT,-3.0,-14.0,0,0,1041.0,0
2025.0,1.0,2025-01-01,1795.0,SAT,DEN,-1.0,2.0,0,0,794.0,0
2025.0,1.0,2025-01-01,1850.0,SAN,DAL,14.0,7.0,0,0,1182.0,0
2025.0,1.0,2025-01-01,3669.0,DEN,SFO,2.0,-7.0,0,0,967.0,0
2025.0,1.0,2025-01-01,5606.0,BOS,CHS,-11.0,-11.0,0,0,818.0,0
2025.0,1.0,2025-01-01,5606.0,CHS,BOS,-11.0,-23.0,0,0,818.0,0
2025.0,1.0,2025-01-01,5662.0,BOS,RDU,-10.0,3.0,0,0,612.0,0
2025.0,1.0,2025-01-01,5835.0,RDU,BOS,-8.0,-13.0,0,0,612.0,0
2025.0,1.0,2025-01-01,3367.0,HDN,ORD,4.0,-27.0,0,0,1009.0,0
2025.0,1.0,2025-01-01,3602.0,ORD,HDN,14.0,5.0,0,0,1009.0,0
2025.0,1.0,2025-01-01,3648.0,ORD,GSO,-5.0,4.0,0,0,589.0,0
2025.0,1.0,2025-01-01,3957.0,LGA,BNA,-10.0,-15.0,0,0,764.0,0
2025.0,1.0,2025-01-01,4118.0,OKC,LGA,-7.0,-31.0,0,0,1341.0,0
2025.0,1.0,2025-01-01,1432.0,DEN,SJC,86.0,90.0,0,0,948.0,1
2025.0,1.0,2025-01-01,3208.0,MAF,LAS,-5.0,-7.0,0,0,795.0,0
2025.0,1.0,2025-01-01,3544.0,CVG,DEN,60.0,61.0,0,0,1069.0,1
2025.0,1.0,2025-01-01,719.0,DEN,CVG,36.0,26.0,0,0,1069.0,1
2025.0,1.0,2025-01-01,719.0,LAS,DEN,-1.0,-9.0,0,0,628.0,0
2025.0,1.0,2025-01-01,5650.0,CMH,JFK,7.0,2.0,0,0,483.0,0
2025.0,1.0,2025-01-01,5834.0,JFK,BTV,-7.0,-13.0,0,0,266.0,0
2025.0,1.0,2025-01-01,3586.0,TLH,MIA,-7.0,-16.0,0,0,402.0,0
2025.0,1.0,2025-01-01,3671.0,MIA,CVG,-5.0,-10.0,0,0,948.0,0
2025.0,1.0,2025-01-01,3722.0,SLC,MFR,-2.0,7.0,0,0,575.0,0
2025.0,1.0,2025-01-01,3874.0,OMA,SLC,-4.0,-22.0,0,0,840.0,0
2025.0,1.0,2025-01-01,1373.0,HOU,MAF,-3.0,-9.0,0,0,441.0,0
2025.0,1.0,2025-01-01,1979.0,MAF,HOU,,,1,0,441.0,
2025.0,1.0,2025-01-01,1819.0,DEN,IAH,-6.0,-23.0,0,0,862.0,0
2025.0,1.0,2025-01-01,2721.0,LAS,DEN,-8.0,-21.0,0,0,628.0,0
2025.0,1.0,2025-01-01,372.0,DEN,LAS,-1.0,-8.0,0,0,628.0,0
2025.0,1.0,2025-01-01,647.0,BOS,DEN,-2.0,-13.0,0,0,1754.0,0
2025.0,1.0,2025-01-01,1616.0,ORD,PDX,-5.0,-4.0,0,0,1739.0,0
2025.0,1.0,2025-01-01,2323.0,ORD,MCO,-2.0,-20.0,0,0,1005.0,0
2025.0,1.0,2025-01-01,2475.0,MCO,ORD,-6.0,-17.0,0,0,1005.0,0
2025.0,1.0,2025-01-01,1568.0,ORD,IAH,-5.0,-21.0,0,0,925.0,0
2025.0,1.0,2025-01-01,2125.0,IAH,ORD,-7.0,3.0,0,0,925.0,0
2025.0,1.0,2025-01-01,691.0,ORD,IAH,7.0,10.0,0,0,925.0,0
2025.0,1.0,2025-01-01,1327.0,ORD,FLL,48.0,37.0,0,0,1182.0,1
2025.0,1.0,2025-01-01,1755.0,FLL,ORD,7.0,-6.0,0,0,1182.0,0
2025.0,1.0,2025-01-01,1875.0,ORD,LAX,-4.0,-8.0,0,0,1744.0,0
2025.0,1.0,2025-01-01,2289.0,ORD,SFO,-2.0,-21.0,0,0,1846.0,0
2025.0,1.0,2025-01-01,1510.0,DEN,BOS,10.0,-15.0,0,0,1754.0,0
2025.0,1.0,2025-01-01,1510.0,SAN,DEN,33.0,15.0,0,0,853.0,1
2025.0,1.0,2025-01-01,2232.0,SFO,ORD,-3.0,-3.0,0,0,1846.0,0
2025.0,1.0,2025-01-01,660.0,ORD,SAN,37.0,35.0,0,0,1723.0,1
2025.0,1.0,2025-01-01,2651.0,DEN,SEA,23.0,30.0,0,0,1024.0,1
2025.0,1.0,2025-01-01,1418.0,MIA,ORD,-7.0,-16.0,0,0,1197.0,0
2025.0,1.0,2025-01-01,2004.0,ORD,MIA,-1.0,4.0,0,0,1197.0,0
2025.0,1.0,2025-01-01,2115.0,SFO,ORD,-10.0,-38.0,0,0,1846.0,0
2025.0,1.0,2025-01-01,3504.0,DFW,XNA,-3.0,-11.0,0,0,280.0,0
2025.0,1.0,2025-01-01,3528.0,PIA,DFW,-8.0,-14.0,0,0,672.0,0
2025.0,1.0,2025-01-01,3964.0,DFW,IAH,-3.0,-2.0,0,0,224.0,0
2025.0,1.0,2025-01-01,3964.0,IAH,DFW,-2.0,-26.0,0,0,224.0,0
2025.0,1.0,2025-01-01,3997.0,DFW,LFT,-4.0,-13.0,0,0,351.0,0
2025.0,1.0,2025-01-01,3997.0,LFT,DFW,-2.0,-7.0,0,0,351.0,0
2025.0,1.0,2025-01-01,1696.0,SLC,AUS,-3.0,-13.0,0,0,1086.0,0
2025.0,1.0,2025-01-01,2431.0,SMF,SEA,-7.0,-17.0,0,0,605.0,0
2025.0,1.0,2025-01-01,2431.0,SNA,SMF,-7.0,-8.0,0,0,404.0,0
2025.0,1.0,2025-01-01,3898.0,AUS,SNA,-5.0,-10.0,0,0,1209.0,0
2025.0,1.0,2025-01-01,4817.0,LAS,SLC,8.0,3.0,0,0,368.0,0
2025.0,1.0,2025-01-01,4817.0,SAN,LAS,-3.0,-7.0,0,0,258.0,0
2025.0,1.0,2025-01-01,5654.0,BOS,CMH,-11.0,-28.0,0,0,640.0,0
2025.0,1.0,2025-01-01,5733.0,JFK,BOS,-7.0,-21.0,0,0,187.0,0
2025.0,1.0,2025-01-01,5762.0,CHS,JFK,-4.0,-28.0,0,0,636.0,0
2025.0,1.0,2025-01-01,3416.0,BOS,STL,-1.0,-3.0,0,0,1047.0,0
2025.0,1.0,2025-01-01,3416.0,STL,BOS,-4.0,-20.0,0,0,1047.0,0
2025.0,1.0,2025-01-01,3599.0,BOS,CVG,0.0,-14.0,0,0,752.0,0
2025.0,1.0,2025-01-01,4697.0,CRW,ORD,14.0,5.0,0,0,416.0,0
2025.0,1.0,2025-01-01,5122.0,ORD,EAU,-13.0,-20.0,0,0,269.0,0
2025.0,1.0,2025-01-01,5289.0,ORD,CRW,-8.0,12.0,0,0,416.0,0
2025.0,1.0,2025-01-01,5309.0,SBN,ORD,-8.0,-21.0,0,0,84.0,0
2025.0,1.0,2025-01-01,5346.0,SDF,ORD,39.0,35.0,0,0,286.0,1
2025.0,1.0,2025-01-01,5372.0,ORD,SDF,59.0,53.0,0,0,286.0,1
2025.0,1.0,2025-01-01,3855.0,SEA,EUG,-1.0,-11.0,0,0,234.0,0
2025.0,1.0,2025-01-01,2602.0,JAC,EWR,1.0,23.0,0,0,1874.0,1
2025.0,1.0,2025-01-01,618.0,EWR,JAC,-5.0,-26.0,0,0,1874.0,0
2025.0,1.0,2025-01-01,741.0,EWR,RDU,49.0,53.0,0,0,416.0,1
2025.0,1.0,2025-01-01,1891.0,EGE,IAH,20.0,6.0,0,0,934.0,0
2025.0,1.0,2025-01-01,2232.0,ORD,EGE,6.0,-11.0,0,0,1007.0,0
2025.0,1.0,2025-01-01,691.0,MSN,ORD,-6.0,-6.0,0,0,108.0,0
2025.0,1.0,2025-01-01,744.0,IAH,CLE,-1.0,-22.0,0,0,1091.0,0
2025.0,1.0,2025-01-01,1576.0,ORD,LGA,7.0,-8.0,0,0,733.0,0
2025.0,1.0,2025-01-01,2263.0,EYW,ORD,-7.0,2.0,0,0,1251.0,0
2025.0,1.0,2025-01-01,2617.0,MEM,ORD,-2.0,-10.0,0,0,491.0,0
2025.0,1.0,2025-01-01,325.0,ORD,EYW,-7.0,-6.0,0,0,1251.0,0
2025.0,1.0,2025-01-01,1156.0,SEA,SAN,-8.0,-29.0,0,0,1050.0,0
2025.0,1.0,2025-01-01,364.0,BOS,SEA,-9.0,-45.0,0,0,2496.0,0
2025.0,1.0,2025-01-01,510.0,SLC,SEA,-11.0,-11.0,0,0,689.0,0
2025.0,1.0,2025-01-01,518.0,SEA,SLC,-1.0,-20.0,0,0,689.0,0
2025.0,1.0,2025-01-01,3469.0,MIA,AUS,-1.0,-28.0,0,0,1103.0,0
2025.0,1.0,2025-01-01,3546.0,MIA,SAV,-7.0,-30.0,0,0,440.0,0
2025.0,1.0,2025-01-01,3684.0,AUS,MIA,-3.0,-12.0,0,0,1103.0,0
2025.0,1.0,2025-01-01,3727.0,ILM,MIA,-4.0,-11.0,0,0,601.0,0
2025.0,1.0,2025-01-01,3766.0,JAX,MIA,-9.0,-16.0,0,0,335.0,0
2025.0,1.0,2025-01-01,3766.0,MIA,JAX,-10.0,-27.0,0,0,335.0,0
2025.0,1.0,2025-01-01,1348.0,RNO,SAN,-2.0,-4.0,0,0,488.0,0
2025.0,1.0,2025-01-01,2451.0,SAN,SMF,-2.0,-2.0,0,0,480.0,0
2025.0,1.0,2025-01-01,2868.0,SMF,BUR,-4.0,-12.0,0,0,358.0,0
2025.0,1.0,2025-01-01,3750.0,PHX,SMF,0.0,-12.0,0,0,647.0,0
2025.0,1.0,2025-01-01,4024.0,BUR,PHX,2.0,-8.0,0,0,369.0,0
2025.0,1.0,2025-01-01,4958.0,SMF,SNA,39.0,43.0,0,0,404.0,1
2025.0,1.0,2025-01-01,144.0,FAI,SEA,-14.0,-29.0,0,0,1533.0,0
2025.0,1.0,2025-01-01,490.0,SEA,MSY,7.0,-14.0,0,0,2086.0,0
2025.0,1.0,2025-01-01,516.0,SEA,FLL,-8.0,22.0,0,0,2717.0,1
2025.0,1.0,2025-01-01,517.0,FLL,SEA,24.0,25.0,0,0,2717.0,1
2025.0,1.0,2025-01-01,3728.0,MIA,ILM,5.0,4.0,0,0,601.0,0
2025.0,1.0,2025-01-01,3977.0,CVG,MIA,0.0,-13.0,0,0,948.0,0
2025.0,1.0,2025-01-01,4268.0,MIA,ORF,-4.0,-4.0,0,0,802.0,0
2025.0,1.0,2025-01-01,4268.0,ORF,MIA,0.0,-12.0,0,0,802.0,0
2025.0,1.0,2025-01-01,1121.0,MCO,IND,-5.0,-20.0,0,0,829.0,0
2025.0,1.0,2025-01-01,1615.0,AUS,IND,92.0,82.0,0,0,919.0,1
2025.0,1.0,2025-01-01,1964.0,ELP,AUS,100.0,96.0,0,0,528.0,1
2025.0,1.0,2025-01-01,608.0,AUS,ELP,82.0,85.0,0,0,528.0,1
2025.0,1.0,2025-01-01,608.0,IND,AUS,81.0,84.0,0,0,919.0,1
2025.0,1.0,2025-01-01,2480.0,SFO,IAD,10.0,-10.0,0,0,2419.0,0
2025.0,1.0,2025-01-01,1890.0,LAX,EWR,3.0,-9.0,0,0,2454.0,0
2025.0,1.0,2025-01-01,2679.0,EWR,LAX,0.0,6.0,0,0,2454.0,0
2025.0,1.0,2025-01-01,3472.0,JAX,MIA,-4.0,-9.0,0,0,335.0,0
2025.0,1.0,2025-01-01,3472.0,MIA,JAX,-6.0,-15.0,0,0,335.0,0
2025.0,1.0,2025-01-01,3888.0,MIA,EYW,75.0,87.0,0,0,126.0,1
2025.0,1.0,2025-01-01,4042.0,DCA,CMH,-2.0,-1.0,0,0,323.0,0
2025.0,1.0,2025-01-01,4167.0,EYW,DCA,70.0,39.0,0,0,1023.0,1
2025.0,1.0,2025-01-01,4113.0,SNA,SJC,-8.0,-18.0,0,0,342.0,0
2025.0,1.0,2025-01-01,4256.0,LAX,PHX,-8.0,-23.0,0,0,370.0,0
